,insee,Nom,Surface,geometry,dep
34841,78646,Versailles,2616.0,"POLYGON ((2.070024099999999 48.78987559974443, 2.0706867 48.79088629974418, 2.0791183 48.81437039973834, 2.079874799999999 48.81590699973797, 2.082230899999999 48.8173579997376, 2.083027099999999 48.81874719973727, 2.089134399999999 48.82647079973535, 2.092351799999999 48.8234108997361, 2.095740699999999 48.82544109973559, 2.102278199999999 48.82350109973609, 2.104353399999999 48.82460709973581, 2.107285699999999 48.82698289973523, 2.112611499999999 48.82861529973483, 2.114490299999999 48.82078669973675, 2.1285086 48.81553639973807, 2.1295277 48.81504589973818, 2.1359705 48.81402359973843, 2.136748199999999 48.81836039973738, 2.1378162 48.81925309973713, 2.1378762 48.82098679973672, 2.140087799999999 48.82426349973591, 2.144246699999999 48.82684109973528, 2.1484987 48.82858509973483, 2.151449699999999 48.82137769973662, 2.150636899999999 48.81893319973723, 2.1515821 48.81700389973771, 2.154148499999999 48.81612419973791, 2.161414199999999 48.81273329973875, 2.1580547 48.8101104997394, 2.162064 48.80527979974061, 2.163758499999999 48.80393079974095, 2.159211599999999 48.79941929974206, 2.162018999999999 48.79873429974224, 2.1636212 48.79616519974288, 2.163880499999999 48.79409619974338, 2.166994899999999 48.79151719974402, 2.168158799999999 48.78796549974491, 2.165008699999999 48.78670299974523, 2.163569199999999 48.7839356997459, 2.1618073 48.78224289974632, 2.151885399999999 48.78664699974522, 2.149519599999999 48.78853089974476, 2.1481108 48.78789269974493, 2.147763099999999 48.7896488997445, 2.146014699999999 48.79137049974405, 2.1407071 48.79299539974367, 2.139025699999999 48.78850249974477, 2.135748099999999 48.78993459974442, 2.1329087 48.78775619974494, 2.1285449 48.78304889974613, 2.124470799999999 48.7799365997469, 2.1177274 48.78059189974672, 2.115517799999999 48.77922969974707, 2.112325799999999 48.78062839974672, 2.1065803 48.77949489974701, 2.105534299999999 48.78069429974671, 2.1032118 48.78008409974686, 2.101485299999999 48.78057019974673, 2.091609299999999 48.78220489974635, 2.084282899999999 48.78466259974572, 2.082915799999999 48.78856069974476, 2.077734399999999 48.78929709974457, 2.0743656 48.78868109974471, 2.069938399999999 48.78912919974463, 2.070024099999999 48.78987559974443))",78
34848,91228,Évry-Courcouronnes,1309.0,"POLYGON ((2.3990534 48.62382919978558, 2.398334399999999 48.62633289978496, 2.402308799999999 48.62690509978483, 2.4035951 48.62649069978492, 2.404875999999999 48.63007199978403, 2.406926099999999 48.6326213997834, 2.407895799999999 48.63472839978289, 2.412718099999999 48.63550529978268, 2.4157277 48.63852699978194, 2.419370999999999 48.63817799978203, 2.4212794 48.64450349978047, 2.422594799999999 48.64420539978054, 2.426372299999999 48.64102919978132, 2.434821699999999 48.64628489978001, 2.437711499999999 48.64853329977946, 2.439666799999999 48.64726069977977, 2.442759799999999 48.64445019978047, 2.445280299999999 48.64275149978089, 2.4491196 48.63894079978184, 2.4521657 48.63778979978213, 2.4544698 48.63697949978233, 2.4574387 48.63527509978275, 2.4603974 48.63125389978375, 2.4643297 48.62866509978437, 2.4705092 48.6253570997852, 2.468075599999999 48.6240914997855, 2.4615106 48.62276069978584, 2.459094399999999 48.62274989978585, 2.457134199999999 48.62117269978624, 2.448672399999999 48.61660359978735, 2.448037799999999 48.61717429978723, 2.444242399999999 48.61428209978792, 2.4408232 48.61303519978824, 2.438045499999999 48.61425169978795, 2.438018299999999 48.61276359978832, 2.436634699999999 48.61092169978878, 2.427334 48.6132459997882, 2.417644 48.61390899978803, 2.409524999999999 48.61344899978816, 2.408087999999999 48.60871499978931, 2.399975999999999 48.60981199978904, 2.401735799999999 48.61456319978788, 2.3979244 48.61497559978776, 2.3953977 48.61793839978704, 2.3920181 48.61866529978688, 2.393616699999999 48.62061569978636, 2.398911399999999 48.62240649978592, 2.3990534 48.62382919978558))",91
34849,91600,Soisy-sur-Seine,864.0,"POLYGON ((2.429101699999999 48.65369659977819, 2.440804099999999 48.65970729977669, 2.457603299999999 48.6685738997745, 2.4590518 48.66909209977437, 2.459543399999999 48.67161719977376, 2.463778299999999 48.67286369977344, 2.467134 48.67123019977385, 2.469356699999999 48.66962359977423, 2.473100499999999 48.67258009977349, 2.477676999999999 48.67547269977279, 2.478371 48.67682529977247, 2.493234699999999 48.68080939977147, 2.498376499999999 48.6766042997725, 2.504071199999999 48.67183299977369, 2.485378799999999 48.66719589977485, 2.471427199999999 48.66356659977574, 2.470449199999999 48.66193369977616, 2.466414599999999 48.65904739977685, 2.465779599999999 48.65780369977716, 2.466259199999999 48.6560746997776, 2.4687513 48.6540409997781, 2.468240999999999 48.65226309977855, 2.4663553 48.65098599977886, 2.465541399999999 48.64704969977981, 2.4631026 48.64538439978024, 2.461756999999999 48.64368039978066, 2.4570869 48.6410965997813, 2.4521657 48.63778979978213, 2.4491196 48.63894079978184, 2.445280299999999 48.64275149978089, 2.442759799999999 48.64445019978047, 2.439666799999999 48.64726069977977, 2.437711499999999 48.64853329977946, 2.429101699999999 48.65369659977819))",91
34850,91225,Étiolles,1175.0,"POLYGON ((2.4521657 48.63778979978213, 2.4570869 48.6410965997813, 2.461756999999999 48.64368039978066, 2.4631026 48.64538439978024, 2.465541399999999 48.64704969977981, 2.4663553 48.65098599977886, 2.468240999999999 48.65226309977855, 2.4687513 48.6540409997781, 2.466259199999999 48.6560746997776, 2.465779599999999 48.65780369977716, 2.466414599999999 48.65904739977685, 2.470449199999999 48.66193369977616, 2.471427199999999 48.66356659977574, 2.485378799999999 48.66719589977485, 2.504071199999999 48.67183299977369, 2.517951099999999 48.6604791997765, 2.511850299999999 48.65739459977727, 2.510530699999999 48.65824679977706, 2.507793599999999 48.65680729977741, 2.507006399999999 48.65544659977775, 2.509688599999999 48.65345629977826, 2.501532999999999 48.65038419977901, 2.4986285 48.64728009977978, 2.489805999999999 48.64337799978072, 2.491440299999999 48.63987519978161, 2.488829399999999 48.63612539978252, 2.483398299999999 48.63129349978372, 2.4842016 48.630181499784, 2.481793699999999 48.62907789978428, 2.478838799999999 48.62869839978435, 2.473272799999999 48.62622809978499, 2.471073399999999 48.6249222997853, 2.4705092 48.6253570997852, 2.4643297 48.62866509978437, 2.4603974 48.63125389978375, 2.4574387 48.63527509978275, 2.4544698 48.63697949978233, 2.4521657 48.63778979978213))",91
34851,91521,Ris-Orangis,839.0,"POLYGON ((2.383398699999999 48.63014789978401, 2.3875809 48.63743339978221, 2.393096399999999 48.6411636997813, 2.390259299999999 48.64208519978106, 2.390976 48.64313799978079, 2.392748399999999 48.64444799978047, 2.395721399999999 48.64830869977952, 2.398164299999999 48.65227349977854, 2.396092799999999 48.65267639977844, 2.399348499999999 48.6577187997772, 2.402790299999999 48.66107319977636, 2.4008837 48.66270519977595, 2.407223399999999 48.66723169977484, 2.411040799999999 48.6653157997753, 2.414100699999999 48.66225409977606, 2.417012899999999 48.66033319977653, 2.429101699999999 48.65369659977819, 2.437711499999999 48.64853329977946, 2.434821699999999 48.64628489978001, 2.426372299999999 48.64102919978132, 2.422594799999999 48.64420539978054, 2.4212794 48.64450349978047, 2.419370999999999 48.63817799978203, 2.4157277 48.63852699978194, 2.412718099999999 48.63550529978268, 2.407895799999999 48.63472839978289, 2.406926099999999 48.6326213997834, 2.404875999999999 48.63007199978403, 2.4035951 48.62649069978492, 2.402308799999999 48.62690509978483, 2.398334399999999 48.62633289978496, 2.3990534 48.62382919978558, 2.397558299999999 48.62400519978554, 2.394166999999999 48.62646129978493, 2.388366599999999 48.62715929978475, 2.387783199999999 48.63122909978376, 2.383398699999999 48.63014789978401))",91
34852,91086,Bondoufle,682.0,"POLYGON ((2.359402899999999 48.618125899787, 2.3618166 48.61764109978711, 2.366059999999999 48.61741059978716, 2.367160399999999 48.61947579978665, 2.371585799999999 48.61764559978711, 2.372484499999999 48.62166039978611, 2.374399199999999 48.62717369978473, 2.377382199999999 48.62694769978483, 2.379315999999999 48.62751179978468, 2.3812289 48.6298387997841, 2.383398699999999 48.63014789978401, 2.387783199999999 48.63122909978376, 2.388366599999999 48.62715929978475, 2.394166999999999 48.62646129978493, 2.397558299999999 48.62400519978554, 2.3990534 48.62382919978558, 2.398911399999999 48.62240649978592, 2.393616699999999 48.62061569978636, 2.3920181 48.61866529978688, 2.3953977 48.61793839978704, 2.3979244 48.61497559978776, 2.401735799999999 48.61456319978788, 2.399975999999999 48.60981199978904, 2.398545999999999 48.60717399978969, 2.393362999999999 48.60842799978939, 2.392577999999999 48.60474799979029, 2.39018 48.60361499979059, 2.389603999999999 48.60160899979109, 2.385676999999999 48.60260399979084, 2.382886 48.60227999979091, 2.377316999999999 48.60299099979073, 2.372930999999999 48.60217599979094, 2.371971999999999 48.59968399979156, 2.370068999999999 48.59982799979152, 2.362292899999999 48.60150229979111, 2.3619419 48.60281229979079, 2.360283299999999 48.60358229979056, 2.360605099999999 48.60682469978978, 2.361965399999999 48.60934589978917, 2.357309099999999 48.6107788997888, 2.3588201 48.61418799978797, 2.357569899999999 48.61416009978797, 2.359402899999999 48.618125899787))",91
34853,91340,Lisses,1048.0,"POLYGON ((2.393564 48.58921199979414, 2.394593999999999 48.5901709997939, 2.399030999999999 48.59230799979338, 2.403148999999999 48.59328199979314, 2.407070999999999 48.5950639997927, 2.405818999999999 48.59771399979204, 2.406334 48.60031799979139, 2.399792999999999 48.60258399979083, 2.402027999999999 48.60397799979049, 2.399662999999999 48.60514099979021, 2.398545999999999 48.60717399978969, 2.399975999999999 48.60981199978904, 2.408087999999999 48.60871499978931, 2.409524999999999 48.61344899978816, 2.417644 48.61390899978803, 2.427334 48.6132459997882, 2.436634699999999 48.61092169978878, 2.439405999999999 48.61051399978887, 2.442855999999999 48.61073099978882, 2.446329999999999 48.60852399978937, 2.448715 48.60563999979008, 2.453873 48.60430999979041, 2.449804999999999 48.60210699979095, 2.448983999999999 48.60007599979144, 2.449760999999999 48.59682999979226, 2.450714999999999 48.59539779979261, 2.444928 48.59430809979287, 2.443737299999999 48.59589199979249, 2.439680999999999 48.59447679979283, 2.438842999999999 48.59276679979327, 2.432329 48.58898679979419, 2.435418999999999 48.58343379979557, 2.436056999999999 48.58179879979597, 2.438690999999999 48.57849179979679, 2.439160999999999 48.57712979979712, 2.436465999999999 48.57647099979729, 2.431640999999999 48.57649199979731, 2.429611999999999 48.57564299979749, 2.426935999999999 48.5755709997975, 2.422335999999999 48.57344699979804, 2.419058999999999 48.57525699979757, 2.418044 48.57675799979723, 2.415848 48.57796399979694, 2.417886999999999 48.57980999979647, 2.414736 48.58368399979552, 2.413129999999999 48.58662399979477, 2.409595999999999 48.58917299979414, 2.407388999999999 48.58874999979425, 2.403587999999999 48.59181099979351, 2.401447999999999 48.59058299979381, 2.399571999999999 48.59161099979354, 2.397168999999999 48.58913499979415, 2.394903999999999 48.59000199979395, 2.393564 48.58921199979414))",91
34854,91174,Corbeil-Essonnes,1104.0,"POLYGON ((2.436634699999999 48.61092169978878, 2.438018299999999 48.61276359978832, 2.438045499999999 48.61425169978795, 2.4408232 48.61303519978824, 2.444242399999999 48.61428209978792, 2.448037799999999 48.61717429978723, 2.448672399999999 48.61660359978735, 2.457134199999999 48.62117269978624, 2.459094399999999 48.62274989978585, 2.4615106 48.62276069978584, 2.468075599999999 48.6240914997855, 2.4705092 48.6253570997852, 2.471073399999999 48.6249222997853, 2.475649599999999 48.62078909978633, 2.478877599999999 48.62218039978599, 2.480022299999999 48.62008969978649, 2.482527099999999 48.61774879978707, 2.486257699999999 48.61576599978758, 2.487712199999999 48.61381999978804, 2.4889 48.61344999978815, 2.491725199999999 48.60975999978908, 2.489519999999999 48.60892729978925, 2.490286499999999 48.60750939978961, 2.491048999999999 48.60416519979044, 2.4896245 48.60125729979117, 2.485674899999999 48.59759679979206, 2.484939999999999 48.59353329979307, 2.485467899999999 48.58976279979402, 2.484691599999999 48.58693219979472, 2.4821821 48.58253599979579, 2.4809111 48.58005729979639, 2.479766399999999 48.58032719979634, 2.477810699999999 48.57763769979699, 2.478959399999999 48.57399239979789, 2.4816151 48.57068079979872, 2.479985999999999 48.56928239979907, 2.475401999999999 48.57176719979846, 2.475727399999999 48.57763869979699, 2.4738421 48.57778329979696, 2.469650599999999 48.57820649979686, 2.470462599999999 48.57989969979644, 2.4703902 48.58371289979549, 2.468833999999999 48.58449039979533, 2.469881699999999 48.58731089979461, 2.466523099999999 48.59029739979387, 2.465783099999999 48.59280399979325, 2.463624299999999 48.5954296997926, 2.461746 48.59501639979268, 2.455806599999999 48.59656379979232, 2.4510364 48.59498239979271, 2.450714999999999 48.59539779979261, 2.449760999999999 48.59682999979226, 2.448983999999999 48.60007599979144, 2.449804999999999 48.60210699979095, 2.453873 48.60430999979041, 2.448715 48.60563999979008, 2.446329999999999 48.60852399978937, 2.442855999999999 48.61073099978882, 2.439405999999999 48.61051399978887, 2.436634699999999 48.61092169978878))",91
34917,94073,Thiais,644.0,"POLYGON ((2.367783199999999 48.77191599974888, 2.370999499999999 48.77006929974934, 2.374179399999999 48.77177689974891, 2.3765418 48.77148959974899, 2.379112399999999 48.7731010997486, 2.381866699999999 48.77176879974893, 2.388083299999999 48.77321529974856, 2.388584799999999 48.77191659974888, 2.392538999999999 48.77233569974877, 2.3923283 48.77334599974852, 2.398724699999999 48.77479419974817, 2.403885999999999 48.76686589975012, 2.398034599999999 48.76586259975038, 2.403289099999999 48.7613446997515, 2.406046499999999 48.75108049975405, 2.3994268 48.74964939975441, 2.399028099999999 48.75239969975372, 2.393170099999999 48.75076629975414, 2.391436399999999 48.75186979975385, 2.387273599999999 48.75284879975362, 2.3894112 48.74953519975443, 2.3861492 48.75030789975425, 2.3841456 48.74865649975466, 2.3820808 48.74814599975478, 2.3772362 48.74940639975446, 2.3743319 48.74831989975475, 2.374589799999999 48.74617839975527, 2.369254199999999 48.74614569975528, 2.368635999999999 48.75748999975245, 2.367783199999999 48.77191599974888))",94
34918,94022,Choisy-le-Roi,542.0,"POLYGON ((2.398724699999999 48.77479419974817, 2.400302299999999 48.7750739997481, 2.401990399999999 48.77296579974863, 2.405683599999999 48.7738347997484, 2.411943899999999 48.77429389974829, 2.414695599999999 48.77730159974755, 2.428194499999999 48.77612179974785, 2.427382999999999 48.77239069974878, 2.427666499999999 48.77088629974914, 2.4305444 48.77067409974919, 2.432028399999999 48.76673819975015, 2.435490499999999 48.76725879975005, 2.4398084 48.76465349975069, 2.4385107 48.76359559975096, 2.4423146 48.76187349975135, 2.441409499999999 48.76122799975154, 2.436476799999999 48.76250619975122, 2.4340974 48.76345319975099, 2.426563399999999 48.76060319975168, 2.428553699999999 48.7581275997523, 2.4256956 48.75707649975257, 2.428604399999999 48.75254429975368, 2.4274197 48.7509255997541, 2.4246075 48.75271159975365, 2.4201527 48.74975299975439, 2.418095599999999 48.75290289975361, 2.413744399999999 48.75167319975391, 2.413230299999999 48.7524610997537, 2.406046499999999 48.75108049975405, 2.403289099999999 48.7613446997515, 2.398034599999999 48.76586259975038, 2.403885999999999 48.76686589975012, 2.398724699999999 48.77479419974817))",94
34961,95218,Éragny,471.0,"POLYGON ((2.0806862 49.01899869968762, 2.087259999999999 49.02024689968729, 2.088702699999999 49.02114339968708, 2.090705899999999 49.02417799968635, 2.0916826 49.02575799968595, 2.092442199999999 49.02905539968513, 2.094006499999999 49.03318709968411, 2.095506399999999 49.03600289968341, 2.0974344 49.0355730996835, 2.1039034 49.03331029968407, 2.1043709 49.03168099968447, 2.107030499999999 49.03051479968476, 2.107361899999999 49.02882889968518, 2.113776499999999 49.02545829968602, 2.116047399999999 49.02315479968659, 2.117353399999999 49.02141719968701, 2.1190456 49.02143689968702, 2.121049999999999 49.0186597996877, 2.120647599999999 49.0178528996879, 2.113251899999999 49.01217199968931, 2.110595499999999 49.01034549968976, 2.1102177 49.00875099969016, 2.1058324 49.00947219968997, 2.0975527 49.01130999968952, 2.084571899999999 49.01467979968869, 2.079426299999999 49.01616769968832, 2.0809278 49.01787889968789, 2.0806862 49.01899869968762))",95
